"year"," month","carrier","carrier_name","airport","airport_name","arr_flights","arr_del15","carrier_ct"," weather_ct","nas_ct","security_ct","late_aircraft_ct","arr_cancelled","arr_diverted"," arr_delay"," carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay",
2019,12,"OH","PSA Airlines Inc.","ROC","Rochester, NY: Greater Rochester International",154.00,49.00,13.25,0.26,12.26,0.00,23.23,2.00,0.00,3113.00,1079.00,21.00,494.00,0.00,1519.00,
2019,12,"OH","PSA Airlines Inc.","SAT","San Antonio, TX: San Antonio International",12.00,2.00,0.03,0.29,0.97,0.00,0.71,0.00,1.00,61.00,1.00,8.00,32.00,0.00,20.00,
2019,12,"OH","PSA Airlines Inc.","SAV","Savannah, GA: Savannah/Hilton Head International",351.00,102.00,23.49,1.43,25.66,0.00,51.42,1.00,0.00,7847.00,2183.00,99.00,895.00,0.00,4670.00,
2019,12,"OH","PSA Airlines Inc.","SBN","South Bend, IN: South Bend International",61.00,14.00,4.39,0.03,1.20,0.00,8.38,0.00,0.00,831.00,136.00,8.00,27.00,0.00,660.00,
2019,12,"OH","PSA Airlines Inc.","SDF","Louisville, KY: Louisville Muhammad Ali International",200.00,43.00,12.41,1.10,8.93,0.00,20.56,0.00,0.00,2623.00,695.00,191.00,276.00,0.00,1461.00,
2019,12,"OH","PSA Airlines Inc.","SHV","Shreveport, LA: Shreveport Regional",73.00,13.00,1.75,0.00,7.68,0.00,3.56,1.00,0.00,450.00,69.00,0.00,222.00,0.00,159.00,
2019,12,"OH","PSA Airlines Inc.","SRQ","Sarasota/Bradenton, FL: Sarasota/Bradenton International",87.00,29.00,8.70,0.50,8.66,0.00,11.14,0.00,0.00,2292.00,1068.00,9.00,280.00,0.00,935.00,
2019,12,"OH","PSA Airlines Inc.","STL","St. Louis, MO: St Louis Lambert International",196.00,41.00,9.53,0.06,9.91,0.00,21.49,0.00,0.00,2443.00,594.00,8.00,292.00,0.00,1549.00,
2019,12,"OH","PSA Airlines Inc.","SYR","Syracuse, NY: Syracuse Hancock International",104.00,35.00,10.32,0.11,4.19,0.00,20.37,1.00,1.00,2577.00,743.00,2.00,270.00,0.00,1562.00,
2019,12,"OH","PSA Airlines Inc.","TLH","Tallahassee, FL: Tallahassee International",177.00,38.00,13.71,0.00,10.70,0.31,13.28,2.00,2.00,2651.00,652.00,0.00,316.00,5.00,1678.00,
2019,12,"OH","PSA Airlines Inc.","TOL","Toledo, OH: Toledo Express",36.00,14.00,2.16,0.00,1.00,0.00,10.84,0.00,0.00,442.00,89.00,0.00,31.00,0.00,322.00,
2019,12,"OH","PSA Airlines Inc.","TUL","Tulsa, OK: Tulsa International",31.00,5.00,2.05,0.00,2.00,0.00,0.95,0.00,0.00,134.00,54.00,0.00,44.00,0.00,36.00,
2019,12,"OH","PSA Airlines Inc.","TYS","Knoxville, TN: McGhee Tyson",328.00,92.00,21.10,3.80,21.88,0.00,45.22,2.00,1.00,5987.00,1184.00,485.00,726.00,0.00,3592.00,
2019,12,"OH","PSA Airlines Inc.","VPS","Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",158.00,35.00,14.25,1.00,7.40,0.00,12.35,0.00,0.00,1772.00,637.00,50.00,260.00,0.00,825.00,
2019,12,"OH","PSA Airlines Inc.","XNA","Fayetteville, AR: Northwest Arkansas Regional",55.00,6.00,2.25,0.00,3.15,0.00,0.60,0.00,0.00,129.00,49.00,0.00,64.00,0.00,16.00,
2019,12,"OO","SkyWest Airlines Inc.","ABE","Allentown/Bethlehem/Easton, PA: Lehigh Valley International",60.00,9.00,5.99,1.00,1.00,0.00,1.01,0.00,1.00,721.00,548.00,79.00,38.00,0.00,56.00,
2019,12,"OO","SkyWest Airlines Inc.","ABQ","Albuquerque, NM: Albuquerque International Sunport",343.00,50.00,11.81,4.03,10.13,0.00,24.04,2.00,0.00,3371.00,862.00,117.00,401.00,0.00,1991.00,
2019,12,"OO","SkyWest Airlines Inc.","ABR","Aberdeen, SD: Aberdeen Regional",64.00,15.00,2.94,3.41,4.45,0.00,4.19,2.00,1.00,2466.00,153.00,502.00,265.00,0.00,1546.00,
2019,12,"OO","SkyWest Airlines Inc.","ABY","Albany, GA: Southwest Georgia Regional",81.00,11.00,5.91,1.00,0.71,0.00,3.38,0.00,0.00,1244.00,890.00,43.00,39.00,0.00,272.00,
2019,12,"OO","SkyWest Airlines Inc.","ACT","Waco, TX: Waco Regional",12.00,2.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,92.00,0.00,0.00,0.00,0.00,92.00,
2019,12,"OO","SkyWest Airlines Inc.","ACV","Arcata/Eureka, CA: California Redwood Coast Humboldt County",215.00,50.00,13.98,1.47,4.43,0.00,30.12,9.00,5.00,4763.00,1613.00,549.00,154.00,0.00,2447.00,
2019,12,"OO","SkyWest Airlines Inc.","ALB","Albany, NY: Albany International",168.00,34.00,12.03,0.96,8.84,0.22,11.96,4.00,0.00,3691.00,1462.00,735.00,576.00,4.00,914.00,
2019,12,"OO","SkyWest Airlines Inc.","AMA","Amarillo, TX: Rick Husband Amarillo International",3.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,54.00,0.00,0.00,0.00,0.00,54.00,
2019,12,"OO","SkyWest Airlines Inc.","APN","Alpena, MI: Alpena County Regional",53.00,11.00,5.69,1.59,1.66,0.00,2.06,5.00,0.00,2529.00,439.00,1236.00,746.00,0.00,108.00,
2019,12,"OO","SkyWest Airlines Inc.","ASE","Aspen, CO: Aspen Pitkin County Sardy Field",708.00,203.00,49.34,8.45,74.50,0.00,70.71,55.00,38.00,20093.00,7510.00,991.00,6242.00,0.00,5350.00,
2019,12,"OO","SkyWest Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",2051.00,313.00,75.40,21.37,57.79,0.00,158.45,5.00,0.00,31488.00,11774.00,3522.00,3047.00,0.00,13145.00,
2019,12,"OO","SkyWest Airlines Inc.","ATW","Appleton, WI: Appleton International",183.00,39.00,9.44,4.01,8.87,0.00,16.68,2.00,2.00,4208.00,1396.00,929.00,407.00,0.00,1476.00,
2019,12,"OO","SkyWest Airlines Inc.","ATY","Watertown, SD: Watertown Regional",62.00,11.00,3.11,1.00,3.44,0.00,3.44,6.00,1.00,423.00,91.00,20.00,110.00,0.00,202.00,
2019,12,"OO","SkyWest Airlines Inc.","AUS","Austin, TX: Austin - Bergstrom International",128.00,21.00,8.64,1.00,1.56,0.00,9.80,3.00,0.00,3037.00,2226.00,59.00,74.00,0.00,678.00,
2019,12,"OO","SkyWest Airlines Inc.","AVL","Asheville, NC: Asheville Regional",107.00,22.00,8.43,0.92,5.71,0.00,6.94,1.00,1.00,1202.00,546.00,143.00,159.00,0.00,354.00,
2019,12,"OO","SkyWest Airlines Inc.","AVP","Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",80.00,19.00,7.94,2.78,6.79,0.00,1.49,2.00,0.00,1412.00,500.00,547.00,312.00,0.00,53.00,
2019,12,"OO","SkyWest Airlines Inc.","AZO","Kalamazoo, MI: Kalamazoo/Battle Creek International",157.00,32.00,14.26,3.43,4.06,0.00,10.26,3.00,0.00,2411.00,977.00,561.00,282.00,0.00,591.00,
2019,12,"OO","SkyWest Airlines Inc.","BDL","Hartford, CT: Bradley International",63.00,10.00,3.44,1.00,3.56,0.00,2.00,1.00,0.00,589.00,231.00,107.00,89.00,0.00,162.00,
2019,12,"OO","SkyWest Airlines Inc.","BFF","Scottsbluff, NE: Western Neb. Regional/William B. Heilig Field",53.00,8.00,3.70,0.00,0.50,0.00,3.80,2.00,0.00,976.00,791.00,0.00,11.00,0.00,174.00,
2019,12,"OO","SkyWest Airlines Inc.","BFL","Bakersfield, CA: Meadows Field",126.00,23.00,8.06,0.00,6.13,0.00,8.81,1.00,2.00,1445.00,649.00,0.00,171.00,0.00,625.00,
2019,12,"OO","SkyWest Airlines Inc.","BGM","Binghamton, NY: Greater Binghamton/Edwin A. Link Field",86.00,10.00,1.00,1.78,0.31,0.00,6.91,6.00,2.00,640.00,24.00,214.00,23.00,0.00,379.00,
2019,12,"OO","SkyWest Airlines Inc.","BGR","Bangor, ME: Bangor International",2.00,1.00,0.80,0.00,0.00,0.00,0.20,0.00,0.00,35.00,28.00,0.00,0.00,0.00,7.00,
2019,12,"OO","SkyWest Airlines Inc.","BHM","Birmingham, AL: Birmingham-Shuttlesworth International",156.00,39.00,20.02,1.00,6.03,0.00,11.95,1.00,0.00,3564.00,1988.00,79.00,235.00,0.00,1262.00,
2019,12,"OO","SkyWest Airlines Inc.","BIL","Billings, MT: Billings Logan International",154.00,29.00,15.85,2.30,6.42,0.00,4.42,1.00,2.00,1672.00,1027.00,120.00,241.00,0.00,284.00,
2019,12,"OO","SkyWest Airlines Inc.","BIS","Bismarck/Mandan, ND: Bismarck Municipal",234.00,45.00,10.75,4.52,14.45,0.00,15.28,2.00,1.00,3900.00,768.00,1659.00,418.00,0.00,1055.00,
2019,12,"OO","SkyWest Airlines Inc.","BJI","Bemidji, MN: Bemidji Regional",62.00,10.00,1.00,3.00,4.14,0.00,1.86,2.00,0.00,911.00,61.00,374.00,151.00,0.00,325.00,
2019,12,"OO","SkyWest Airlines Inc.","BNA","Nashville, TN: Nashville International",472.00,100.00,24.00,3.01,27.96,0.00,45.02,6.00,0.00,8906.00,3027.00,561.00,1452.00,0.00,3866.00,
2019,12,"OO","SkyWest Airlines Inc.","BOI","Boise, ID: Boise Air Terminal",951.00,171.00,59.25,5.73,22.58,0.00,83.44,12.00,2.00,14357.00,6434.00,453.00,760.00,0.00,6710.00,
2019,12,"OO","SkyWest Airlines Inc.","BOS","Boston, MA: Logan International",61.00,20.00,2.86,0.11,11.71,0.52,4.79,6.00,0.00,1625.00,232.00,26.00,978.00,11.00,378.00,
2019,12,"OO","SkyWest Airlines Inc.","BQK","Brunswick, GA: Brunswick Golden Isles",89.00,10.00,6.60,0.41,1.74,0.00,1.25,0.00,0.00,1425.00,1251.00,17.00,102.00,0.00,55.00,
2019,12,"OO","SkyWest Airlines Inc.","BRD","Brainerd, MN: Brainerd Lakes Regional",54.00,9.00,1.00,3.00,0.34,0.00,4.66,0.00,0.00,1602.00,20.00,1190.00,32.00,0.00,360.00,
2019,12,"OO","SkyWest Airlines Inc.","BRO","Brownsville, TX: Brownsville South Padre Island International",3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2019,12,"OO","SkyWest Airlines Inc.","BTM","Butte, MT: Bert Mooney",58.00,5.00,3.80,0.00,1.00,0.00,0.20,0.00,0.00,382.00,309.00,0.00,31.00,0.00,42.00,
2019,12,"OO","SkyWest Airlines Inc.","BTR","Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",44.00,7.00,2.23,0.00,0.00,0.00,4.77,0.00,0.00,566.00,164.00,0.00,0.00,0.00,402.00,
2019,12,"OO","SkyWest Airlines Inc.","BTV","Burlington, VT: Burlington International",16.00,4.00,2.00,0.00,2.00,0.00,0.00,1.00,0.00,129.00,32.00,0.00,97.00,0.00,0.00,
2019,12,"OO","SkyWest Airlines Inc.","BUF","Buffalo, NY: Buffalo Niagara International",96.00,26.00,8.82,4.21,4.20,0.00,8.77,2.00,0.00,2672.00,1392.00,400.00,114.00,0.00,766.00,
2019,12,"OO","SkyWest Airlines Inc.","BUR","Burbank, CA: Bob Hope",374.00,80.00,20.89,3.03,18.41,0.00,37.66,18.00,2.00,5609.00,1854.00,191.00,599.00,0.00,2965.00,
2019,12,"OO","SkyWest Airlines Inc.","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",46.00,7.00,1.20,1.24,1.46,0.00,3.10,0.00,0.00,544.00,22.00,215.00,106.00,0.00,201.00,
2019,12,"OO","SkyWest Airlines Inc.","BZN","Bozeman, MT: Bozeman Yellowstone International",214.00,32.00,8.74,1.00,4.78,0.00,17.48,8.00,1.00,1936.00,541.00,29.00,182.00,0.00,1184.00,
2019,12,"OO","SkyWest Airlines Inc.","CAE","Columbia, SC: Columbia Metropolitan",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2019,12,"OO","SkyWest Airlines Inc.","CAK","Akron, OH: Akron-Canton Regional",68.00,16.00,3.66,0.00,6.14,0.00,6.20,3.00,0.00,1412.00,796.00,0.00,327.00,0.00,289.00,
2019,12,"OO","SkyWest Airlines Inc.","CDC","Cedar City, UT: Cedar City Regional",53.00,3.00,2.00,0.56,0.00,0.00,0.44,0.00,0.00,328.00,195.00,75.00,0.00,0.00,58.00,
2019,12,"OO","SkyWest Airlines Inc.","CGI","Cape Girardeau, MO: Cape Girardeau Regional",55.00,9.00,4.08,0.00,1.79,0.00,3.13,0.00,1.00,1294.00,1000.00,0.00,120.00,0.00,174.00,
2019,12,"OO","SkyWest Airlines Inc.","CHA","Chattanooga, TN: Lovell Field",203.00,36.00,14.44,2.46,3.38,0.00,15.72,0.00,0.00,2989.00,2109.00,70.00,85.00,0.00,725.00,
2019,12,"OO","SkyWest Airlines Inc.","CHO","Charlottesville, VA: Charlottesville Albemarle",97.00,21.00,6.72,1.62,4.72,0.00,7.94,4.00,0.00,1642.00,1077.00,48.00,159.00,0.00,358.00,
2019,12,"OO","SkyWest Airlines Inc.","CHS","Charleston, SC: Charleston AFB/International",136.00,27.00,10.35,2.00,7.37,0.00,7.28,3.00,1.00,2025.00,1117.00,108.00,325.00,0.00,475.00,
2019,12,"OO","SkyWest Airlines Inc.","CID","Cedar Rapids/Iowa City, IA: The Eastern Iowa",175.00,29.00,11.31,3.92,6.51,0.00,7.25,2.00,0.00,1933.00,576.00,293.00,366.00,0.00,698.00,
2019,12,"OO","SkyWest Airlines Inc.","CIU","Sault Ste. Marie, MI: Chippewa County International",56.00,11.00,3.39,2.91,2.42,0.00,2.28,4.00,1.00,714.00,199.00,350.00,77.00,0.00,88.00,
2019,12,"OO","SkyWest Airlines Inc.","CKB","Clarksburg/Fairmont, WV: North Central West Virginia",61.00,14.00,6.18,1.67,1.20,0.00,4.95,1.00,1.00,2078.00,1103.00,121.00,668.00,0.00,186.00,
2019,12,"OO","SkyWest Airlines Inc.","CLE","Cleveland, OH: Cleveland-Hopkins International",122.00,27.00,6.28,0.15,9.45,1.00,10.13,0.00,0.00,2422.00,1014.00,3.00,398.00,24.00,983.00,
2019,12,"OO","SkyWest Airlines Inc.","CLL","College Station/Bryan, TX: Easterwood Field",26.00,2.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,247.00,30.00,0.00,0.00,0.00,217.00,
2019,12,"OO","SkyWest Airlines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",89.00,21.00,10.25,2.13,3.70,0.00,4.92,1.00,0.00,1600.00,970.00,103.00,137.00,0.00,390.00,
2019,12,"OO","SkyWest Airlines Inc.","CMH","Columbus, OH: John Glenn Columbus International",175.00,33.00,14.35,1.34,7.78,0.00,9.52,2.00,3.00,2342.00,765.00,759.00,274.00,0.00,544.00,
2019,12,"OO","SkyWest Airlines Inc.","CMX","Hancock/Houghton, MI: Houghton County Memorial",61.00,11.00,3.48,0.00,1.48,0.00,6.05,8.00,0.00,672.00,250.00,0.00,94.00,0.00,328.00,
2019,12,"OO","SkyWest Airlines Inc.","CNY","Moab, UT: Canyonlands Field",31.00,11.00,4.00,0.00,2.58,0.00,4.42,1.00,0.00,1176.00,488.00,0.00,124.00,0.00,564.00,
2019,12,"OO","SkyWest Airlines Inc.","COD","Cody, WY: Yellowstone Regional",2.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,19.00,19.00,0.00,0.00,0.00,0.00,
2019,12,"OO","SkyWest Airlines Inc.","COS","Colorado Springs, CO: City of Colorado Springs Municipal",525.00,135.00,57.57,4.50,25.62,0.00,47.31,5.00,2.00,9741.00,4607.00,1003.00,772.00,0.00,3359.00,
2019,12,"OO","SkyWest Airlines Inc.","COU","Columbia, MO: Columbia Regional",139.00,28.00,7.33,0.97,5.69,0.00,14.00,2.00,0.00,1795.00,339.00,77.00,218.00,0.00,1161.00,
2019,12,"OO","SkyWest Airlines Inc.","CPR","Casper, WY: Casper/Natrona County International",94.00,10.00,3.21,1.89,1.79,0.00,3.11,0.00,0.00,1329.00,250.00,785.00,39.00,0.00,255.00,
2019,12,"OO","SkyWest Airlines Inc.","CRP","Corpus Christi, TX: Corpus Christi International",54.00,9.00,3.28,0.00,2.31,0.00,3.41,3.00,0.00,737.00,368.00,0.00,78.00,0.00,291.00,
2019,12,"OO","SkyWest Airlines Inc.","CRW","Charleston/Dunbar, WV: Yeager",147.00,35.00,10.90,4.78,8.57,0.00,10.75,1.00,2.00,2919.00,1473.00,333.00,271.00,0.00,842.00,
2019,12,"OO","SkyWest Airlines Inc.","CVG","Cincinnati, OH: Cincinnati/Northern Kentucky International",11.00,1.00,0.36,0.00,0.64,0.00,0.00,1.00,0.00,25.00,9.00,0.00,16.00,0.00,0.00,
2019,12,"OO","SkyWest Airlines Inc.","CWA","Mosinee, WI: Central Wisconsin",2.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2019,12,"OO","SkyWest Airlines Inc.","CYS","Cheyenne, WY: Cheyenne Regional/Jerry Olson Field",31.00,7.00,3.07,1.00,0.00,0.00,2.93,1.00,0.00,503.00,145.00,94.00,0.00,0.00,264.00,
2019,12,"OO","SkyWest Airlines Inc.","DAL","Dallas, TX: Dallas Love Field",277.00,40.00,9.12,0.00,18.54,0.00,12.34,3.00,0.00,2170.00,650.00,0.00,556.00,0.00,964.00,
2019,12,"OO","SkyWest Airlines Inc.","DAY","Dayton, OH: James M Cox/Dayton International",196.00,34.00,10.61,1.33,8.12,0.00,13.94,1.00,1.00,2671.00,1328.00,74.00,390.00,0.00,879.00,
2019,12,"OO","SkyWest Airlines Inc.","DCA","Washington, DC: Ronald Reagan Washington National",16.00,5.00,2.00,0.00,0.81,0.00,2.19,0.00,0.00,263.00,64.00,0.00,17.00,0.00,182.00,
2019,12,"OO","SkyWest Airlines Inc.","DEN","Denver, CO: Denver International",4557.00,802.00,198.41,27.16,213.11,2.63,360.70,138.00,11.00,84051.00,35539.00,3932.00,10541.00,80.00,33959.00,
2019,12,"OO","SkyWest Airlines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",1449.00,302.00,69.25,21.00,68.87,0.00,142.88,27.00,5.00,31391.00,10771.00,3960.00,3475.00,0.00,13185.00,
2019,12,"OO","SkyWest Airlines Inc.","DHN","Dothan, AL: Dothan Regional",117.00,16.00,4.00,1.29,0.25,0.00,10.46,0.00,1.00,812.00,240.00,42.00,6.00,0.00,524.00,
2019,12,"OO","SkyWest Airlines Inc.","DLH","Duluth, MN: Duluth International",213.00,46.00,17.69,8.21,8.32,0.00,11.78,10.00,0.00,5277.00,1922.00,1727.00,409.00,0.00,1219.00,
2019,12,"OO","SkyWest Airlines Inc.","DRO","Durango, CO: Durango La Plata County",18.00,3.00,2.00,0.00,0.00,0.00,1.00,3.00,0.00,115.00,96.00,0.00,0.00,0.00,19.00,
2019,12,"OO","SkyWest Airlines Inc.","DSM","Des Moines, IA: Des Moines International",270.00,49.00,10.73,1.36,13.22,0.00,23.68,1.00,0.00,2730.00,579.00,97.00,501.00,0.00,1553.00,
2019,12,"OO","SkyWest Airlines Inc.","DTW","Detroit, MI: Detroit Metro Wayne County",3814.00,614.00,124.14,45.01,93.87,1.60,349.39,55.00,3.00,64020.00,17654.00,12655.00,3921.00,53.00,29737.00,
2019,12,"OO","SkyWest Airlines Inc.","DVL","Devils Lake, ND: Devils Lake Regional",53.00,7.00,1.15,0.98,0.99,0.00,3.88,3.00,0.00,1355.00,702.00,128.00,49.00,0.00,476.00,
2019,12,"OO","SkyWest Airlines Inc.","EAR","Kearney, NE: Kearney Regional",87.00,19.00,6.83,1.00,1.28,0.00,9.88,3.00,0.00,1807.00,1127.00,45.00,91.00,0.00,544.00,
2019,12,"OO","SkyWest Airlines Inc.","EAU","Eau Claire, WI: Chippewa Valley Regional",61.00,15.00,4.75,0.07,2.86,0.00,7.31,4.00,0.00,773.00,371.00,2.00,78.00,0.00,322.00,
2019,12,"OO","SkyWest Airlines Inc.","EGE","Eagle, CO: Eagle County Regional",119.00,32.00,7.92,5.91,12.61,0.00,5.56,7.00,2.00,4120.00,594.00,2221.00,1018.00,0.00,287.00,
2019,12,"OO","SkyWest Airlines Inc.","EKO","Elko, NV: Elko Regional",58.00,5.00,0.93,0.99,1.08,0.00,2.00,0.00,0.00,1107.00,175.00,752.00,35.00,0.00,145.00,
2019,12,"OO","SkyWest Airlines Inc.","ELM","Elmira/Corning, NY: Elmira/Corning Regional",136.00,21.00,7.42,1.56,2.09,0.00,9.94,2.00,1.00,1225.00,469.00,57.00,89.00,0.00,610.00,
2019,12,"OO","SkyWest Airlines Inc.","ELP","El Paso, TX: El Paso International",63.00,10.00,6.75,0.00,0.39,0.00,2.86,0.00,0.00,579.00,244.00,0.00,32.00,0.00,303.00,
2019,12,"OO","SkyWest Airlines Inc.","ERI","Erie, PA: Erie International/Tom Ridge Field",79.00,20.00,9.23,2.93,1.25,0.00,6.59,0.00,1.00,1395.00,693.00,270.00,48.00,0.00,384.00,
2019,12,"OO","SkyWest Airlines Inc.","ESC","Escanaba, MI: Delta County",53.00,11.00,3.58,2.93,1.17,0.00,3.32,7.00,3.00,2783.00,509.00,1738.00,57.00,0.00,479.00,
2019,12,"OO","SkyWest Airlines Inc.","EUG","Eugene, OR: Mahlon Sweet Field",466.00,79.00,30.48,4.51,19.33,0.90,23.78,16.00,4.00,5087.00,2424.00,399.00,568.00,140.00,1556.00,
2019,12,"OO","SkyWest Airlines Inc.","EVV","Evansville, IN: Evansville Regional",62.00,14.00,4.74,0.26,3.03,0.00,5.97,2.00,0.00,554.00,166.00,5.00,108.00,0.00,275.00,
2019,12,"OO","SkyWest Airlines Inc.","EWR","Newark, NJ: Newark Liberty International",31.00,11.00,4.77,0.00,4.08,0.00,2.15,0.00,0.00,797.00,303.00,0.00,332.00,0.00,162.00,
2019,12,"OO","SkyWest Airlines Inc.","FAR","Fargo, ND: Hector International",180.00,39.00,16.52,3.95,7.16,0.00,11.36,9.00,1.00,4166.00,2252.00,499.00,411.00,0.00,1004.00,
2019,12,"OO","SkyWest Airlines Inc.","FAT","Fresno, CA: Fresno Yosemite International",763.00,135.00,44.37,4.48,16.96,0.00,69.19,15.00,2.00,10658.00,4357.00,492.00,479.00,0.00,5330.00,
2019,12,"OO","SkyWest Airlines Inc.","FAY","Fayetteville, NC: Fayetteville Regional/Grannis Field",103.00,20.00,7.93,1.22,2.85,0.00,8.00,0.00,0.00,1489.00,556.00,161.00,93.00,0.00,679.00,
2019,12,"OO","SkyWest Airlines Inc.","FCA","Kalispell, MT: Glacier Park International",131.00,17.00,6.79,0.26,2.52,0.00,7.44,0.00,0.00,1526.00,862.00,5.00,67.00,0.00,592.00,
2019,12,"OO","SkyWest Airlines Inc.","FLG","Flagstaff, AZ: Flagstaff Pulliam",156.00,20.00,6.55,1.00,3.02,0.00,9.43,7.00,2.00,1425.00,635.00,144.00,101.00,0.00,545.00,
2019,12,"OO","SkyWest Airlines Inc.","FNT","Flint, MI: Bishop International",34.00,10.00,3.99,0.00,1.60,0.00,4.41,0.00,0.00,660.00,194.00,0.00,124.00,0.00,342.00,
2019,12,"OO","SkyWest Airlines Inc.","FSD","Sioux Falls, SD: Joe Foss Field",243.00,53.00,18.08,2.74,14.43,0.00,17.75,1.00,2.00,3749.00,1684.00,157.00,621.00,0.00,1287.00,
2019,12,"OO","SkyWest Airlines Inc.","FSM","Fort Smith, AR: Fort Smith Regional",71.00,9.00,1.03,1.00,0.91,0.00,6.07,0.00,1.00,742.00,38.00,26.00,43.00,0.00,635.00,
2019,12,"OO","SkyWest Airlines Inc.","FWA","Fort Wayne, IN: Fort Wayne International",394.00,81.00,28.44,6.25,14.55,0.00,31.76,6.00,3.00,8969.00,3627.00,2037.00,709.00,0.00,2596.00,
2019,12,"OO","SkyWest Airlines Inc.","GCC","Gillette, WY: Gillette Campbell County",81.00,13.00,7.75,0.00,0.48,0.00,4.77,2.00,0.00,1088.00,788.00,0.00,29.00,0.00,271.00,
2019,12,"OO","SkyWest Airlines Inc.","GEG","Spokane, WA: Spokane International",264.00,40.00,10.56,2.70,2.60,0.67,23.48,3.00,1.00,2795.00,1002.00,216.00,74.00,18.00,1485.00,
2019,12,"OO","SkyWest Airlines Inc.","GFK","Grand Forks, ND: Grand Forks International",174.00,35.00,7.02,4.17,9.57,0.00,14.24,5.00,0.00,3836.00,452.00,1873.00,424.00,0.00,1087.00,
2019,12,"OO","SkyWest Airlines Inc.","GJT","Grand Junction, CO: Grand Junction Regional",263.00,52.00,18.96,3.86,11.45,0.00,17.73,1.00,0.00,3879.00,1174.00,919.00,502.00,0.00,1284.00,
2019,12,"OO","SkyWest Airlines Inc.","GNV","Gainesville, FL: Gainesville Regional",33.00,9.00,3.38,0.00,0.98,0.00,4.65,0.00,0.00,648.00,137.00,0.00,52.00,0.00,459.00,
2019,12,"OO","SkyWest Airlines Inc.","GRB","Green Bay, WI: Green Bay Austin Straubel International",146.00,35.00,10.78,2.98,11.90,0.00,9.34,2.00,0.00,3371.00,1735.00,560.00,492.00,0.00,584.00,
2019,12,"OO","SkyWest Airlines Inc.","GRK","Killeen, TX: Robert Gray AAF",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2019,12,"OO","SkyWest Airlines Inc.","GRR","Grand Rapids, MI: Gerald R. Ford International",259.00,57.00,23.29,5.29,13.49,0.00,14.93,3.00,0.00,3431.00,1621.00,265.00,567.00,0.00,978.00,
2019,12,"OO","SkyWest Airlines Inc.","GSO","Greensboro/High Point, NC: Piedmont Triad International",2.00,1.00,0.45,0.00,0.11,0.00,0.45,0.00,0.00,179.00,80.00,0.00,19.00,0.00,80.00,
2019,12,"OO","SkyWest Airlines Inc.","GSP","Greer, SC: Greenville-Spartanburg International",54.00,12.00,3.24,0.38,4.45,0.00,3.93,0.00,0.00,574.00,179.00,15.00,104.00,0.00,276.00,
2019,12,"OO","SkyWest Airlines Inc.","GTF","Great Falls, MT: Great Falls International",146.00,15.00,8.12,0.02,3.08,0.00,3.78,0.00,1.00,1596.00,1132.00,3.00,162.00,0.00,299.00,
2019,12,"OO","SkyWest Airlines Inc.","GTR","Columbus, MS: Golden Triangle Regional",107.00,15.00,5.16,1.00,0.40,0.00,8.43,0.00,1.00,1368.00,605.00,19.00,33.00,0.00,711.00,
2019,12,"OO","SkyWest Airlines Inc.","HDN","Hayden, CO: Yampa Valley",53.00,10.00,6.27,0.00,2.15,0.00,1.58,0.00,1.00,570.00,453.00,0.00,61.00,0.00,56.00,
2019,12,"OO","SkyWest Airlines Inc.","HIB","Hibbing, MN: Range Regional",54.00,5.00,1.34,0.00,3.02,0.00,0.64,1.00,0.00,370.00,133.00,0.00,164.00,0.00,73.00,
2019,12,"OO","SkyWest Airlines Inc.","HLN","Helena, MT: Helena Regional",115.00,11.00,4.38,1.89,0.07,0.00,4.66,0.00,1.00,1049.00,511.00,98.00,10.00,0.00,430.00,
2019,12,"OO","SkyWest Airlines Inc.","HOB","Hobbs, NM: Lea County Regional",86.00,23.00,7.37,1.00,3.15,0.00,11.48,0.00,0.00,2915.00,1512.00,27.00,125.00,0.00,1251.00,
2019,12,"OO","SkyWest Airlines Inc.","HOU","Houston, TX: William P Hobby",5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
